year,month,dayofmonth,dayofweek,deptime,crsdeptime,arrtime,crsarrtime,uniquecarrier,flightnum,tailnum,actualelapsedtime,crselapsedtime,airtime,arrdelay,depdelay,origin,dest,distance,taxiin,taxiout,cancelled,cancellationcode,diverted,carrierdelay,weatherdelay,nasdelay,securitydelay,lateaircraftdelay
2008,9,2,2,832,840,1635,1635,AS,4,N565AS,303,295,274,0,-8,SEA,DCA,2329,7,22,0,"",0,NA,NA,NA,NA,NA
2008,4,10,4,1628,1630,1810,1812,US,1733,N929UW,102,102,65,-2,-2,PHL,CLT,448,8,29,0,"",0,NA,NA,NA,NA,NA
2008,12,29,1,1452,1502,1605,1633,UA,212,N929UA,73,91,60,-28,-10,SNA,SFO,372,3,10,0,"",0,NA,NA,NA,NA,NA
2008,3,27,4,830,835,912,910,OO,3998,N864AS,102,95,74,2,-5,SLC,RNO,422,4,24,0,"",0,NA,NA,NA,NA,NA
2008,11,5,3,1455,1442,1617,1552,9E,5808,91709E,142,130,100,25,13,ATL,MCI,692,3,39,0,"",0,0,0,12,0,13
2008,3,7,5,1231,1236,1408,1424,9E,2947,84239E,97,108,73,-16,-5,SYR,DTW,374,11,13,0,"",0,NA,NA,NA,NA,NA
2008,1,20,7,1306,1315,1623,1637,AS,508,N644AS,137,142,119,-14,-9,PDX,DEN,992,8,10,0,"",0,NA,NA,NA,NA,NA
2008,7,1,2,1347,1344,1546,1540,OO,5969,N905SW,119,116,89,6,3,DEN,HLN,594,3,27,0,"",0,NA,NA,NA,NA,NA
2008,4,23,3,1609,1615,1755,1804,XE,2207,N13958,106,109,87,-9,-6,ICT,IAH,542,6,13,0,"",0,NA,NA,NA,NA,NA
2008,3,28,5,1624,1605,1755,1725,WN,3415,N314SW,91,80,60,30,19,LAS,RNO,345,6,25,0,"",0,5,0,11,0,14
2008,1,20,7,1903,1910,2032,2045,AA,1964,N523AA,89,95,61,-13,-7,MCI,ORD,403,11,17,0,"",0,NA,NA,NA,NA,NA
2008,2,25,1,1850,1856,1951,1941,NW,660,N336NB,61,45,20,10,-6,FNT,DTW,56,14,27,0,"",0,NA,NA,NA,NA,NA
2008,11,13,4,1056,1058,1611,1614,UA,1192,N540UA,195,196,170,-3,-2,DEN,BWI,1491,3,22,0,"",0,NA,NA,NA,NA,NA
2008,10,13,1,1518,1520,1716,1754,CO,1877,N87513,178,214,161,-38,-2,PHL,IAH,1324,7,10,0,"",0,NA,NA,NA,NA,NA
2008,1,29,2,705,710,1510,1530,DL,132,N712TW,305,320,277,-20,-5,LAX,JFK,2475,12,16,0,"",0,NA,NA,NA,NA,NA
2008,2,9,6,1255,1121,NA,1253,AS,75,N560AS,NA,152,NA,NA,94,SEA,JNU,909,NA,18,0,"",1,NA,NA,NA,NA,NA
2008,10,22,3,1457,1504,1600,1637,UA,405,N925UA,123,153,108,-37,-7,DEN,SNA,846,4,11,0,"",0,NA,NA,NA,NA,NA
2008,3,23,7,602,603,746,737,NW,1425,N676MC,104,94,71,9,-1,VPS,MEM,369,7,26,0,"",0,NA,NA,NA,NA,NA
2008,4,19,6,1242,1240,1400,1410,MQ,4651,N726AE,78,90,63,-10,2,EWR,RDU,416,3,12,0,"",0,NA,NA,NA,NA,NA
2008,4,10,4,1343,1345,1427,1420,OO,2620,N983CA,44,35,21,7,-2,MKE,MSN,74,4,19,0,"",0,NA,NA,NA,NA,NA
2008,6,27,5,1240,1230,1422,1409,XE,2294,N13538,162,159,146,13,10,CLT,IAH,913,9,7,0,"",0,NA,NA,NA,NA,NA
2008,6,12,4,1500,1500,1603,1610,WN,3487,N919WN,63,70,52,-7,0,LAX,OAK,337,6,5,0,"",0,NA,NA,NA,NA,NA
2008,12,8,1,2033,2035,2054,2055,WN,226,N417WN,81,80,57,-1,-2,CLE,MDW,307,5,19,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,1033,1035,1303,1317,CO,1646,N33608,150,162,122,-14,-2,IAH,ORD,925,11,17,0,"",0,NA,NA,NA,NA,NA
2008,8,22,5,937,905,1309,1240,NW,1213,N346NB,152,155,136,29,32,MSP,BDL,1050,6,10,0,"",0,29,0,0,0,0
2008,7,9,3,747,750,918,926,US,1121,N916UW,91,96,67,-8,-3,CLT,MCO,468,8,16,0,"",0,NA,NA,NA,NA,NA
2008,10,8,3,1608,1620,1843,1855,OO,3689,N435SW,95,95,78,-12,-12,GEG,SLC,546,5,12,0,"",0,NA,NA,NA,NA,NA
2008,11,12,3,849,853,1119,1113,NW,1580,N8944E,150,140,120,6,-4,DTW,JAX,814,6,24,0,"",0,NA,NA,NA,NA,NA
2008,4,29,2,925,925,1135,1140,WN,414,N726SW,130,135,110,-5,0,MDW,MSY,825,7,13,0,"",0,NA,NA,NA,NA,NA
2008,8,17,7,1650,1650,1754,1805,AA,1391,N475AA,124,135,109,-11,0,IND,DFW,762,7,8,0,"",0,NA,NA,NA,NA,NA
2008,5,24,6,757,800,1244,1257,CO,296,N75410,167,177,149,-13,-3,LAS,IAH,1222,5,13,0,"",0,NA,NA,NA,NA,NA
2008,10,4,6,1805,1815,1911,1915,AA,1160,N443AA,66,60,43,-4,-10,AUS,DFW,190,13,10,0,"",0,NA,NA,NA,NA,NA
2008,3,4,2,2216,2110,2305,2207,AS,195,N773AS,49,57,37,58,66,ANC,FAI,261,3,9,0,"",0,58,0,0,0,0
2008,5,10,6,1523,1525,1743,1716,B6,1417,N267JB,200,171,153,27,-2,MCO,AUS,993,33,14,0,"",0,0,0,27,0,0
2008,9,23,2,1531,1540,1701,1700,XE,2157,N14916,150,140,130,1,-9,JAX,IAH,817,6,14,0,"",0,NA,NA,NA,NA,NA
2008,5,22,4,1602,1600,1645,1646,OO,5750,N226SW,43,46,29,-1,2,LAX,CLD,86,3,11,0,"",0,NA,NA,NA,NA,NA
2008,1,19,6,1749,1715,2037,2031,UA,953,N419UA,288,316,272,6,34,IAD,PHX,1956,3,13,0,"",0,NA,NA,NA,NA,NA
2008,1,13,7,1234,1230,1550,1548,OO,6416,N905SW,136,138,118,2,4,SFO,ABQ,896,6,12,0,"",0,NA,NA,NA,NA,NA
2008,9,1,1,1300,1306,1331,1335,HA,179,N475HA,31,29,19,-4,-6,KOA,OGG,84,5,7,0,"",0,NA,NA,NA,NA,NA
2008,5,4,7,2119,2055,2230,2205,WN,657,N719SW,71,70,51,25,24,SAN,PHX,304,5,15,0,"",0,11,0,1,0,13
2008,1,5,6,1239,1234,1609,1607,XE,2013,N41104,150,153,133,2,5,IAH,RIC,1157,5,12,0,"",0,NA,NA,NA,NA,NA
2008,4,21,1,1119,1119,1451,1454,FL,444,N982AT,152,155,134,-3,0,MCI,MCO,1072,10,8,0,"",0,NA,NA,NA,NA,NA
2008,5,28,3,645,645,930,940,AA,1114,N3DJAA,165,175,143,-10,0,MIA,LGA,1097,8,14,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,1204,1140,1638,1623,NW,809,N806NW,514,523,498,15,24,MSP,HNL,3972,4,12,0,"",0,15,0,0,0,0
2008,1,18,5,1726,1525,1905,1659,XE,3087,N13913,159,154,137,126,121,JAX,IAH,817,9,13,0,"",0,22,0,5,0,99
2008,11,4,2,817,823,1006,1032,UA,301,N641UA,229,249,195,-26,-6,IAD,DEN,1452,13,21,0,"",0,NA,NA,NA,NA,NA
2008,8,11,1,817,820,948,955,AA,1301,N528AA,151,155,129,-7,-3,CLT,DFW,936,7,15,0,"",0,NA,NA,NA,NA,NA
2008,4,15,2,1249,1239,1350,1340,OO,5469,N234SW,61,61,37,10,10,LAX,SBP,155,3,21,0,"",0,NA,NA,NA,NA,NA
2008,4,2,3,1548,1535,1731,1735,MQ,4896,N832AE,103,120,78,-4,13,CLT,LGA,544,7,18,0,"",0,NA,NA,NA,NA,NA
2008,7,14,1,743,745,1032,1025,AA,431,N618AA,349,340,332,7,-2,MIA,SFO,2585,6,11,0,"",0,NA,NA,NA,NA,NA
2008,8,22,5,2314,2315,43,32,FL,129,N281AT,89,77,60,11,-1,ATL,TPA,406,4,25,0,"",0,NA,NA,NA,NA,NA
2008,6,4,3,1857,1535,243,2325,WN,887,N252WN,286,290,250,198,202,LAS,ALB,2237,4,32,0,"",0,0,26,0,0,172
2008,3,6,4,945,950,1225,1245,WN,1480,N213WN,100,115,90,-20,-5,STL,BWI,737,3,7,0,"",0,NA,NA,NA,NA,NA
2008,6,9,1,1151,1158,1309,1324,XE,2555,N14938,78,86,61,-15,-7,GPT,IAH,376,7,10,0,"",0,NA,NA,NA,NA,NA
2008,10,3,5,1409,1410,1552,1545,MQ,3550,N653MQ,163,155,134,7,-1,GSP,DFW,862,18,11,0,"",0,NA,NA,NA,NA,NA
2008,7,8,2,1432,1426,1556,1553,NW,1529,N671MC,84,87,60,3,6,MSP,MCI,393,4,20,0,"",0,NA,NA,NA,NA,NA
2008,6,13,5,940,940,1251,1245,NW,286,N768NC,131,125,95,6,0,MEM,DTW,610,20,16,0,"",0,NA,NA,NA,NA,NA
2008,6,14,6,457,500,607,606,NW,736,N348NW,70,66,48,1,-3,OMA,MSP,282,5,17,0,"",0,NA,NA,NA,NA,NA
2008,9,4,4,1038,1015,1329,1310,WN,41,N259WN,111,115,102,19,23,LAX,ELP,714,3,6,0,"",0,0,0,0,0,19
2008,4,20,7,1529,1535,1721,1730,AA,1360,N530AA,112,115,87,-9,-6,OMA,DFW,583,12,13,0,"",0,NA,NA,NA,NA,NA
2008,8,19,2,1205,1150,1659,1655,B6,1264,N516JB,234,245,211,4,15,AUS,BOS,1698,5,18,0,"",0,NA,NA,NA,NA,NA
2008,10,12,7,1619,1610,1826,1807,US,1031,N459UW,127,117,101,19,9,CLT,ALB,646,3,23,0,"",0,4,0,10,0,5
2008,5,3,6,653,700,814,827,FL,859,N891AT,81,87,67,-13,-7,MSP,MDW,349,5,9,0,"",0,NA,NA,NA,NA,NA
2008,9,17,3,1940,1930,2147,2145,WN,1141,N260WN,127,135,111,2,10,MCO,PIT,834,8,8,0,"",0,NA,NA,NA,NA,NA
2008,1,14,1,955,955,1158,1201,US,1997,N935UW,123,126,90,-3,0,CLT,FLL,631,5,28,0,"",0,NA,NA,NA,NA,NA
2008,10,21,2,840,846,950,950,EV,5310,N974EV,70,64,37,0,-6,ATL,TLH,223,3,30,0,"",0,NA,NA,NA,NA,NA
2008,6,25,3,1530,1530,1705,1703,OH,5410,N713CA,95,93,80,2,0,BWI,BOS,370,10,5,0,"",0,NA,NA,NA,NA,NA
2008,12,26,5,1257,1245,1428,1415,WN,2791,N372SW,91,90,78,13,12,RNO,PDX,444,3,10,0,"",0,NA,NA,NA,NA,NA
2008,4,28,1,1634,1615,2043,1959,DL,851,N831MH,609,584,580,44,19,ATL,HNL,4502,7,22,0,"",0,19,0,25,0,0
2008,8,22,5,712,710,1302,1255,AA,1542,N3CKAA,230,225,195,7,2,SEA,DFW,1660,16,19,0,"",0,NA,NA,NA,NA,NA
2008,12,2,2,915,914,1027,1037,UA,425,N351UA,132,143,109,-10,1,MSP,DEN,680,8,15,0,"",0,NA,NA,NA,NA,NA
2008,6,1,7,1655,1700,1753,1752,DL,1267,N912DN,118,112,97,1,-5,SLC,SNA,588,7,14,0,"",0,NA,NA,NA,NA,NA
2008,9,5,5,1512,1515,1727,1730,WN,1739,N626SW,135,135,120,-3,-3,BWI,MCO,787,6,9,0,"",0,NA,NA,NA,NA,NA
2008,3,13,4,755,750,1148,1205,WN,201,N451WN,173,195,160,-17,5,HOU,PHL,1335,5,8,0,"",0,NA,NA,NA,NA,NA
2008,4,12,6,1129,1130,1713,1715,WN,856,N781WN,224,225,214,-2,-1,RNO,MDW,1680,4,6,0,"",0,NA,NA,NA,NA,NA
2008,3,6,4,740,740,854,905,MQ,3464,N694AE,74,85,59,-11,0,LRD,DFW,394,7,8,0,"",0,NA,NA,NA,NA,NA
2008,8,11,1,1926,1921,2206,2210,NW,851,N551NW,400,409,376,-4,5,DTW,ANC,2986,6,18,0,"",0,NA,NA,NA,NA,NA
2008,3,17,1,657,700,754,756,OO,6336,N742SK,57,56,36,-2,-3,SFO,RNO,192,4,17,0,"",0,NA,NA,NA,NA,NA
2008,9,15,1,733,736,1110,1053,UA,316,N381UA,157,137,125,17,-3,SNA,DEN,846,12,20,0,"",0,0,0,17,0,0
2008,2,22,5,758,755,1049,1013,OO,4022,N809SK,231,198,182,36,3,IAH,SLC,1195,7,42,0,"",0,36,0,0,0,0
2008,3,18,2,128,40,643,530,AA,2408,N3AYAA,195,170,164,73,48,LAX,DFW,1235,4,27,0,"",0,1,0,25,0,47
2008,3,5,3,2244,2120,2,2255,WN,344,N206WN,138,155,126,67,84,MCO,STL,880,4,8,0,"",0,8,0,0,0,59
2008,1,23,3,1846,1830,2008,1950,MQ,3724,N850AE,82,80,62,18,16,CRP,DFW,354,11,9,0,"",0,0,0,2,0,16
2008,12,15,1,1151,1155,1317,1325,WN,1986,N324SW,86,90,75,-8,-4,BNA,MSY,471,2,9,0,"",0,NA,NA,NA,NA,NA
2008,6,28,6,1251,1240,1722,1705,AA,2412,N3CWAA,211,205,199,17,11,DFW,BDL,1471,2,10,0,"",0,11,0,6,0,0
2008,8,1,5,1814,1810,1923,1930,WN,3417,N747SA,69,80,62,-7,4,PHX,BUR,369,2,5,0,"",0,NA,NA,NA,NA,NA
2008,12,20,6,NA,2359,NA,758,B6,166,N562JB,NA,299,NA,NA,NA,PDX,JFK,2454,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,4,24,4,1448,1430,1557,1540,WN,2876,N770SA,69,70,55,17,18,BUR,OAK,325,5,9,0,"",0,11,0,0,0,6
2008,4,3,4,1215,1220,1442,1500,FL,210,N311AT,147,160,130,-18,-5,MCO,LGA,950,8,9,0,"",0,NA,NA,NA,NA,NA
2008,8,21,4,1201,1206,1330,1315,DL,661,N926DL,89,69,60,15,-5,CLT,ATL,227,10,19,0,"",0,0,0,15,0,0
2008,7,29,2,1431,1430,1639,1629,FL,787,N299AT,128,119,107,10,1,ATL,PHL,665,6,15,0,"",0,NA,NA,NA,NA,NA
2008,8,20,3,901,905,1018,1025,OO,3602,N579SW,77,80,66,-7,-4,SGU,SLC,269,4,7,0,"",0,NA,NA,NA,NA,NA
2008,5,20,2,1115,1120,1105,1115,MQ,4356,N654AE,50,55,28,-10,-5,GRR,ORD,137,9,13,0,"",0,NA,NA,NA,NA,NA
2008,5,16,5,2115,2105,2215,2225,AA,2289,N460AA,180,200,155,-10,10,DFW,LAX,1235,12,13,0,"",0,NA,NA,NA,NA,NA
2008,12,4,4,1323,1330,1411,1419,HA,181,N481HA,48,49,36,-8,-7,ITO,HNL,216,5,7,0,"",0,NA,NA,NA,NA,NA
2008,12,6,6,756,800,852,916,UA,1483,N406UA,56,76,40,-24,-4,LAS,LAX,236,4,12,0,"",0,NA,NA,NA,NA,NA
2008,5,27,2,707,705,748,750,AA,1413,N5ELAA,161,165,141,-2,2,DFW,LAS,1055,6,14,0,"",0,NA,NA,NA,NA,NA
2008,9,27,6,1019,1025,1138,1145,WN,1505,N635SW,79,80,68,-7,-6,MSY,DAL,437,4,7,0,"",0,NA,NA,NA,NA,NA
2008,12,27,6,NA,1245,NA,1500,MQ,3856,N682MQ,NA,135,NA,NA,NA,VPS,DFW,626,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,5,10,6,2342,2350,634,709,US,502,N661AW,232,259,210,-35,-8,LAS,CLT,1916,8,14,0,"",0,NA,NA,NA,NA,NA
2008,1,19,6,1450,1455,1728,1740,AA,322,N248AA,98,105,76,-12,-5,ABQ,DFW,569,12,10,0,"",0,NA,NA,NA,NA,NA
2008,10,10,5,1835,1840,2205,2225,9E,4700,85809E,150,165,128,-20,-5,SAT,IND,986,7,15,0,"",0,NA,NA,NA,NA,NA
2008,8,19,2,1241,1240,1419,1419,XE,2989,N16911,158,159,137,0,1,CLT,IAH,913,5,16,0,"",0,NA,NA,NA,NA,NA
2008,10,23,4,1827,1830,1939,1955,US,2044,N770UW,72,85,59,-16,-3,DCA,BOS,399,6,7,0,"",0,NA,NA,NA,NA,NA
2008,10,20,1,933,940,1050,1051,NW,1129,N359NB,77,71,44,-1,-7,BUF,DTW,240,8,25,0,"",0,NA,NA,NA,NA,NA
2008,4,13,7,1219,1215,1732,1734,CO,494,N74856,193,199,172,-2,4,LAX,IAH,1379,8,13,0,"",0,NA,NA,NA,NA,NA
2008,5,9,5,1159,645,1402,852,XE,3153,N16501,123,127,86,310,314,EWR,GRR,605,15,22,0,"",0,310,0,0,0,0
2008,11,30,7,908,905,1728,1650,WN,3244,N756SA,320,285,296,38,3,LAS,PHL,2176,16,8,0,"",0,0,0,38,0,0
2008,4,20,7,626,630,925,922,UA,37,N524UA,359,352,335,3,-4,MCO,SFO,2445,4,20,0,"",0,NA,NA,NA,NA,NA
2008,6,27,5,1444,1330,1514,1400,HA,344,N487HA,30,30,19,74,74,LIH,HNL,102,7,4,0,"",0,0,0,0,0,74
2008,5,9,5,1811,1815,1808,1815,OO,2719,N403SW,57,60,43,-7,-4,FNT,MKE,211,5,9,0,"",0,NA,NA,NA,NA,NA
2008,8,1,5,940,945,1127,1149,XE,2253,N16918,107,124,92,-22,-5,BNA,IAH,657,6,9,0,"",0,NA,NA,NA,NA,NA
2008,3,8,6,1155,1200,1345,1341,YV,7357,N519LR,110,101,69,4,-5,ORD,FSD,462,8,33,0,"",0,NA,NA,NA,NA,NA
2008,4,6,7,1357,1400,1514,1515,WN,3849,N782SA,77,75,59,-1,-3,LAX,OAK,337,5,13,0,"",0,NA,NA,NA,NA,NA
2008,3,5,3,1559,1600,1839,1835,B6,824,N274JB,160,155,126,4,-1,MCO,JFK,944,9,25,0,"",0,NA,NA,NA,NA,NA
2008,10,22,3,1922,1928,2014,2018,OO,5420,N565SW,52,50,29,-4,-6,SAN,LAX,109,10,13,0,"",0,NA,NA,NA,NA,NA
2008,8,14,4,1317,1313,1434,1435,FL,724,N974AT,77,82,62,-1,4,DAY,BWI,406,8,7,0,"",0,NA,NA,NA,NA,NA
2008,6,4,3,NA,820,NA,1030,US,1822,"",NA,130,NA,NA,NA,MIA,CLT,650,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,7,16,3,1316,1320,1408,1426,9E,3761,80019E,52,66,30,-18,-4,FWA,DTW,128,10,12,0,"",0,NA,NA,NA,NA,NA
2008,7,18,5,1523,1500,1612,1550,WN,1167,N914WN,49,50,37,22,23,BHM,BNA,177,5,7,0,"",0,0,0,0,0,22
2008,10,10,5,1858,1855,2219,2235,WN,1601,N792SW,141,160,127,-16,3,MCI,TPA,1048,5,9,0,"",0,NA,NA,NA,NA,NA
2008,7,16,3,746,745,850,900,B6,127,N709JB,64,75,48,-10,1,BTV,JFK,267,6,10,0,"",0,NA,NA,NA,NA,NA
2008,11,5,3,1259,1300,1408,1403,XE,2922,N13992,69,63,52,5,-1,IAH,DAL,217,3,14,0,"",0,NA,NA,NA,NA,NA
2008,9,26,5,2127,2130,2330,2334,NW,1275,N353NW,183,184,162,-4,-3,MSP,BOI,1142,5,16,0,"",0,NA,NA,NA,NA,NA
2008,4,24,4,1848,1900,2017,2030,MQ,3530,N906AE,89,90,74,-13,-12,JAN,DFW,408,6,9,0,"",0,NA,NA,NA,NA,NA
2008,5,11,7,2000,2000,2231,2212,FL,708,N337AT,151,132,128,19,0,MCO,DAY,808,5,18,0,"",0,0,0,19,0,0
2008,12,1,1,913,915,1036,1055,9E,2612,80259E,83,100,67,-19,-2,MEM,DFW,432,5,11,0,"",0,NA,NA,NA,NA,NA
2008,9,24,3,2049,2050,2116,2128,XE,2673,N18101,147,158,129,-12,-1,IAH,TUS,936,6,12,0,"",0,NA,NA,NA,NA,NA
2008,11,12,3,1743,1745,2118,2132,XE,2914,N18114,155,167,133,-14,-2,MCI,EWR,1092,14,8,0,"",0,NA,NA,NA,NA,NA
2008,11,25,2,1445,1450,1638,1702,XE,2575,N11192,173,192,148,-24,-5,EWR,MSP,1008,3,22,0,"",0,NA,NA,NA,NA,NA
2008,12,14,7,1635,1630,2036,2011,CO,1635,N71411,361,341,334,25,5,EWR,PHX,2133,9,18,0,"",0,0,0,25,0,0
2008,3,28,5,2217,2015,100,2258,UA,653,N810UA,283,283,267,122,122,ORD,SJC,1829,3,13,0,"",0,0,0,0,0,122
2008,4,4,5,1424,1420,1625,1520,WN,533,N209WN,121,60,49,65,4,DAL,SAT,248,6,66,0,"",0,0,0,65,0,0
2008,6,27,5,2123,2125,2232,2235,9E,2019,91539E,129,130,93,-3,-2,ATL,IAH,689,8,28,0,"",0,NA,NA,NA,NA,NA
2008,5,4,7,1719,1720,1814,1820,WN,481,N682SW,115,120,98,-6,-1,SLC,OAK,588,6,11,0,"",0,NA,NA,NA,NA,NA
2008,2,1,5,1150,1150,1431,1423,OH,5388,N658CA,161,153,129,8,0,PBI,CVG,892,2,30,0,"",0,NA,NA,NA,NA,NA
2008,8,9,6,1404,1340,1524,1505,WN,2774,N443WN,80,85,67,19,24,MHT,BWI,377,5,8,0,"",0,19,0,0,0,0
2008,10,30,4,953,955,1117,1105,WN,1346,N371SW,84,70,72,12,-2,JAX,FLL,318,3,9,0,"",0,NA,NA,NA,NA,NA
2008,1,17,4,838,845,1038,1055,WN,3404,N422WN,60,70,48,-17,-7,BNA,CMH,338,4,8,0,"",0,NA,NA,NA,NA,NA
2008,6,29,7,1317,1320,1456,1445,YV,7122,N456YV,99,85,72,11,-3,GCC,DEN,313,6,21,0,"",0,NA,NA,NA,NA,NA
2008,2,4,1,2144,2050,2300,2215,WN,2799,N201LV,76,85,61,45,54,SFO,SAN,447,5,10,0,"",0,0,0,0,0,45
2008,9,2,2,845,855,1036,1100,AA,2408,N526AA,111,125,99,-24,-10,SAT,STL,786,3,9,0,"",0,NA,NA,NA,NA,NA
2008,10,9,4,1421,1224,1529,1340,YV,7331,N518LR,68,76,44,109,117,IAD,JFK,228,3,21,0,"",0,109,0,0,0,0
2008,2,17,7,1744,1710,1928,1850,OO,4066,N813SK,104,100,77,38,34,PHX,SLC,507,8,19,0,"",0,0,0,0,0,38
2008,12,9,2,1740,1743,2005,2045,UA,937,N677UA,325,362,301,-40,-3,IAD,SFO,2419,5,19,0,"",0,NA,NA,NA,NA,NA
2008,1,25,5,1515,1515,1647,1645,OH,5583,N818CA,92,90,56,2,0,CVG,CLT,335,14,22,0,"",0,NA,NA,NA,NA,NA
2008,5,11,7,1836,1847,2122,2150,AS,639,N568AS,166,183,153,-28,-11,PHX,SEA,1107,5,8,0,"",0,NA,NA,NA,NA,NA
2008,12,7,7,1500,1505,1627,1640,AA,1457,N538AA,147,155,129,-13,-5,DFW,PHX,868,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,14,4,2008,1715,2328,1950,UA,465,N546UA,320,275,283,218,173,BOS,DEN,1754,7,30,0,"",0,0,0,62,0,156
2008,1,7,1,2210,1810,49,2057,UA,392,N364UA,99,107,73,232,240,ORD,MDT,594,2,24,0,"",0,0,0,0,0,232
2008,8,14,4,1421,1400,1529,1505,WN,2714,N645SW,128,125,112,24,21,HOU,ABQ,759,4,12,0,"",0,21,0,3,0,0
2008,1,30,3,952,955,1117,1129,DL,1093,N667DN,85,94,61,-12,-3,ATL,TPA,406,5,19,0,"",0,NA,NA,NA,NA,NA
2008,11,8,6,850,855,1049,1055,F9,359,N806FR,239,240,224,-6,-5,TPA,DEN,1506,6,9,0,"",0,NA,NA,NA,NA,NA
2008,11,4,2,756,755,845,905,WN,1956,N275WN,109,130,99,-20,1,BWI,BHM,682,3,7,0,"",0,NA,NA,NA,NA,NA
2008,8,20,3,904,910,950,959,OO,5762,N294SW,46,49,31,-9,-6,RDM,PDX,116,4,11,0,"",0,NA,NA,NA,NA,NA
2008,12,12,5,816,820,1612,1640,UA,22,N517UA,296,320,279,-28,-4,LAX,JFK,2475,3,14,0,"",0,NA,NA,NA,NA,NA
2008,9,16,2,1859,1853,2145,2142,US,493,N334AW,106,109,80,3,6,PHX,DEN,602,5,21,0,"",0,NA,NA,NA,NA,NA
2008,10,22,3,1747,1750,1926,1930,AA,1836,N4YBAA,99,100,84,-4,-3,DFW,OMA,583,4,11,0,"",0,NA,NA,NA,NA,NA
2008,10,11,6,1029,1030,1428,1423,CO,358,N27733,179,173,160,5,-1,IAH,DCA,1208,4,15,0,"",0,NA,NA,NA,NA,NA
2008,5,17,6,600,600,726,735,AA,684,N545AA,86,95,66,-9,0,MCI,DFW,460,10,10,0,"",0,NA,NA,NA,NA,NA
2008,6,21,6,1314,1320,1603,1620,MQ,4008,N690AE,109,120,84,-17,-6,ORD,CLT,599,6,19,0,"",0,NA,NA,NA,NA,NA
2008,9,4,4,2016,2015,2118,2135,WN,767,N211WN,62,80,52,-17,1,LAX,SFO,337,4,6,0,"",0,NA,NA,NA,NA,NA
2008,2,4,1,1601,1535,1854,1826,DL,1426,N915DN,113,111,91,28,26,SFO,SLC,599,6,16,0,"",0,0,0,2,0,26
2008,8,22,5,903,907,1005,1011,NW,1751,N777NC,122,124,91,-6,-4,DTW,MCI,629,5,26,0,"",0,NA,NA,NA,NA,NA
2008,5,15,4,1004,1015,1207,1220,OO,2682,N407SW,63,65,44,-13,-11,MKE,IND,238,7,12,0,"",0,NA,NA,NA,NA,NA
2008,12,29,1,1228,1235,2008,2005,NW,334,N310NW,280,270,239,3,-7,LAX,DTW,1979,23,18,0,"",0,NA,NA,NA,NA,NA
2008,4,1,2,1108,1058,1315,1306,OO,5836,N958SW,67,68,43,9,10,ORD,DAY,240,5,19,0,"",0,NA,NA,NA,NA,NA
2008,10,6,1,1350,1400,1457,1512,US,76,N668AW,67,72,49,-15,-10,SNA,LAS,226,5,13,0,"",0,NA,NA,NA,NA,NA
2008,2,22,5,644,625,1006,945,AA,639,N5CNAA,142,140,121,21,19,MIA,SJU,1045,5,16,0,"",0,19,0,2,0,0
2008,8,2,6,2258,2156,44,2345,DL,1634,N902DE,106,109,75,59,62,ATL,PIT,526,7,24,0,"",0,0,11,0,0,48
2008,5,6,2,912,922,1033,1037,OO,5730,N270YV,81,75,64,-4,-10,GEG,SEA,224,6,11,0,"",0,NA,NA,NA,NA,NA
2008,3,25,2,655,700,909,900,DL,1052,N6709,134,120,90,9,-5,FLL,ATL,581,11,33,0,"",0,NA,NA,NA,NA,NA
2008,5,2,5,654,700,906,913,UA,377,N462UA,252,253,232,-7,-6,IAH,SFO,1635,6,14,0,"",0,NA,NA,NA,NA,NA
2008,6,14,6,1610,1615,1620,1610,MQ,4512,N649PP,70,55,33,10,-5,AZO,ORD,122,25,12,0,"",0,NA,NA,NA,NA,NA
2008,5,8,4,1032,1038,1248,1259,OO,6078,N740SK,136,141,116,-11,-6,PDX,LAX,834,9,11,0,"",0,NA,NA,NA,NA,NA
2008,11,28,5,1311,1316,1554,1611,NW,1756,N8921E,103,115,72,-17,-5,MSP,DTW,528,9,22,0,"",0,NA,NA,NA,NA,NA
2008,4,6,7,1,2359,148,134,US,387,N829AW,107,95,67,14,2,LAS,SMF,397,7,33,0,"",0,NA,NA,NA,NA,NA
2008,11,19,3,1844,1854,2016,2025,OO,6566,N980SW,152,151,137,-9,-10,MSN,DEN,826,8,7,0,"",0,NA,NA,NA,NA,NA
2008,5,11,7,1147,1120,1727,1710,AA,582,N412AA,220,230,197,17,27,SEA,DFW,1660,8,15,0,"",0,8,0,0,0,9
2008,8,14,4,1809,1800,1917,1906,US,661,N662AW,68,66,52,11,9,PHX,LAS,256,7,9,0,"",0,NA,NA,NA,NA,NA
2008,6,30,1,2201,2122,2326,2256,OO,6629,N947SW,145,154,126,30,39,DEN,SBA,916,5,14,0,"",0,0,0,0,0,30
2008,6,15,7,1909,1915,2020,2036,US,1229,N517AU,71,81,51,-16,-6,DCA,CLT,331,4,16,0,"",0,NA,NA,NA,NA,NA
